"Role ID","Role Name","RSoundex"
4670,"Grocer","G626"
4671,"Grocer's Wife","G626"
4672,"Old Gentleman","O432"
4673,"Logician","L225"
4674,"Housewife","H210"
4675,"Café Proprietor","C116"
4676,"Mr. Papillon","M611"
4677,"Dudard","D363"
4678,"Botard","B363"
4679,"Mrs. Boeuf","M621"
4680,"Little Old Man","L344"
4681,"Little Old Man's Wife","L344"
4682,"Martin S. Harrison","H625"
4683,"Treville","T614"
4684,"Milady","M430"
4685,"Pregnant Woman","P625"
4686,"Sister-In-Law","S236"
4687,"Felton","F435"
4688,"Unemployed Man","U551"
4689,"Speaking Ensemble","S125"
4690,"Fighter","F236"
4691,"Serving Lord","S615"
4692,"Richelieu","R240"
4693,"Floyd","F430"
4694,"Yang Sun","Y522"
4695,"Kroll","K640"
4696,"Moldy","M430"
4697,"Mortensgard","M635"
4698,"Shen Te","S530"
4699,"Shui Ta","S300"
4700,"Dessa","D200"
4701,"Carpet Dealer's Wife","C613"
4702,"Rosie","R200"
4703,"Athos","A320"
4704,"Wong","W520"
4705,"Evie","E100"
4706,"Davies","D120"
4707,"Canewell","C540"
4708,"Thailiard","T463"
4709,"Charlotte","C643"
4710,"Mrs. Yang","M625"
4711,"Zofia","Z100"
4712,"Brendel","B653"
4713,"Shu Fu","S100"
4714,"Maxine","M250"
4715,"Mother Superior","M362"
4716,"Lin To","L530"
4717,"Mrs. Shin","M622"
4718,"Porthos","P632"
4719,"Rochefort","R216"
4720,"Alejandro","A425"
4721,"Bonancieux","B552"
4722,"Mrs. Mi Tzu","M625"
4723,"Casely","C240"
4724,"DeWinter","D536"
4725,"Queen Anne","Q550"
4726,"Carter","C636"
4727,"Colville","C414"
4728,"Harcourt","H626"
4729,"Aramis","A652"
4730,"Hedley","H340"
4731,"Charles E. Murdock","C642"
4732,"Planchett","P452"
4733,"Jussac","J220"
4734,"Judge Canton","J322"
4735,"Alejandro ""Al""","A425"
4736,"Peter Mortensgård","P365"
4737,"Red Carter","R326"
4738,"Vera Dotson ","V633"
4739,"Floyd ""Schoolboy"" Barton ","F432"
4740,"Ed/ Edward","E336"
4741,"Cap/ The Captain","C132"
4742,"Ottilie","O340"
4743,"Curt; The Count/ The Husband","C633"
4744,"Sharon/ The Baroness","S653"
4745,"Lucy/ Lucianne","L242"
4746,"Mittler","M346"
4747,"Musicians","M225"
4748,"Guitar","G360"
4749,"Federico","F362"
4750,"Professor Metz","P612"
4751,"Westcott","W232"
4752,"Sheridan Whiteside","S635"
4753,"Vivian  Bearing","V151"
4754,"Ermina","E655"
4755,"Lorraine Shelton","L652"
4756,"Professor  Ashford","P612"
4757,"Judith Fellowes","J331"
4758,"Dr. Kelekian","D624"
4759,"Nurse Preen","N621"
4760,"Andrew Aguecheek","A536"
4761,"The Bishop of Ely","B214"
4762,"Mr. Stanley","M623"
4763,"Bert Jefferson","B632"
4764,"Poseidon","P235"
4765,"Beverly Carlton","B164"
4766,"Cap","C100"
4767,"Student 1","S335"
4768,"Lily Ann","L450"
4769,"Mrs. Dexter","M623"
4770,"Shannon","S550"
4771,"Banjo","B520"
4772,"Hannah      ","H500"
4773,"Wolfgang","W412"
4774,"Duke of Bretagne","B632"
4775,"Sandy       ","S530"
4776,"Expressman","E216"
4777,"Mistress Quickly","Q224"
4778,"Mrs. Stanley","M622"
4779,"Nonno","N500"
4780,"Athene","A350"
4781,"Gerte","G630"
4782,"Richard  Stanley","R263"
4783,"Convict","C512"
4784,"Sir Thomas Erpingham","E615"
4785,"Harriet Stanley","H632"
4786,"Hecuba","H210"
4787,"Maggie Cutler","M223"
4788,"Dr. Bradley","D616"
4789,"1st Gravedigger","1232"
4790,"Ernestine","E652"
4791,"Lord Henry Scroop","S261"
4792,"Herr Fahrenkopf","H616"
4793,"Godfrey","G316"
4794,"Detective Cole","D323"
4795," Jason"," 225"
4796,"Officer 2","O126"
4797,"Julio","J400"
4798,"Ines","I520"
4799,"King Edward III","K523"
4800,"Audley","A340"
4801,"Derby","D610"
4802,"Countess    ","C532"
4803,"Lodowick","L322"
4804,"Esquire","E226"
4805,"Queen Philippe","Q514"
4806,"Copland","C145"
4807,"Artois","A632"
4808,"Mountford","M531"
4809,"English Musician","E524"
4810,"King David","K523"
4811,"Duke of Lorraine","D214"
4812,"frenchmen","F652"
4813,"Frenchwoman","F652"
4814,"Villiers","V462"
4815,"Poor","P600"
4816,"Wealthy Citizen","W432"
4817,"Bohemia","B500"
4818,"French Musician","F652"
4819,"Jennifer","J516"
4820," Jonathan"," 253"
4821," Gary"," 260"
4822," Duke of Orleans","O645"
4823,"June Stanley","J523"
4824,"Mrs. McCutcheon","M625"
4825,"Radio Tech","R332"
4826,"Pedro/ Pancho","P361"
4827,"Reverend Shannon","R165"
4828,"Hannah Jelkes     ","H524"
4829,"Jonathan Coffin (Nonno)","J535"
4830,"Jake Latta","J243"
4831,"Charlotte Goodall","C643"
4832," Hilda"," 430"
4833,"Dr. E. M. Ashford","D652"
4834,"Harvey  Kelekian, MD","H612"
4835,"Jason Posner, MD","J251"
4836,"Lily Ann Green","L452"
4837," Sharon"," 265"
4838,"Baroness","B652"
4839," Curt"," 263"
4840," Count"," 253"
4841,"Lucianne","L250"
4842,"Pendant","P535"
4843," Callie"," 240"
4844,"Talthybius","T431"
4845,"De Treville","D361"
4846,"De Tréville","D361"
4847,"Abbess","A120"
4848,"Mme. de Coquenard","M532"
4849,"Biscarat","B226"
4850,"Grimaud","G653"
4851,"Bazin","B250"
4852,"The Count de Wardes","T253"
4853,"King Louis XIII","K524"
4854,"Cardinal Richelieu","C635"
4855,"Mme. de Astree","M532"
4856,"Mme. de Astrée","M532"
4857,"Mme. de Chevreuse","M532"
4858,"George Villiers, Duke of Buckingham","G621"
4859,"Patrick","P362"
4860,"John Felton","J514"
4861,"Reilly","R400"
4862,"The Count de Rochefort","T253"
4863,"Milady, the Countess de Winter","M433"
4864,"Lubin","L150"
4865,"Vittorio","V360"
4866,"Walter Worthy","W436"
4867,,"C642"
4868,,"C642"
4869,,"C642"
4870,,"C642"
4871,,"C642"
4872,"Richard, Earl of Cambridge","R263"
4873,"King Charles VI","K522"
4874," English Soldier"," 524"
4875,"Frau Fahrenkopf","F616"
4876,"Deputy Sheriff","D132"
4877,"Radio Technician","R332"
4878,"Luncheon Guest","L525"
4879,"Soldier ","S436"
4880,"Jonathan","J535"
4881,"Trap set","T612"
4882,"Misc. percussion","M221"
4883,"Plucked strings","P422"
4884,"Electric bass","E423"
4885,"Astyanax","A235"
4886,"Madeline Livingston","M345"
4887,"Bill Livingston","B441"
4888,"Olive Allison","O414"
4889," Hattie"," 300"
4890,"George Jones","G622"
4891,"George's Mother","G622"
4892,"Miss Judith Fellows","M223"
4893,"E. M. Ashford","E521"
4894,"Bretagne","B632"
4895,"Pancho","P520"
4896," Pedro"," 136"
4897,"The Waiter","T360"
4898,"The Brother","T163"
4899,"The Grandfather","T265"
4900,"The Carpet Dealer","T261"
4901,"Gin Del Sol","G534"
4902,"Luna","L500"
4903,"Shorty","S630"
4904,"Carrie Watts","C632"
4905,"Ludie Watts","L332"
4906,"Jessie Mae Watts","J253"
4907,"Thelma","T450"
4908,"Ticket Man","T223"
4909," Kenny  "," 250"
4910,"Limping Man","L515"
4911,"Gertie","G630"
4912,"Millet","M430"
4913,"Heidi","H300"
4914,"Playwright","P462"
4915,"Dresser","D626"
4916,"Wigmaster","W252"
4917,"Wardrobe Mistress","W636"
4918,"Assistant Stage Manager","A223"
4919,"Musical Director","M224"
4920,"Maria Celia","M624"
4921," Sofia "," 210"
4922,"Lieut. Portuondo","L316"
4923,"Victor Manuel","V236"
4924,"Antonia","A535"
4925,"Segismundo","S225"
4926,"King Basilio","K521"
4927,"Astolfo","A234"
4928,"Clotaldo","C434"
4929,"Bocazas","B222"
4930,"Estrella","E236"
4931,"Rosaura","R260"
4932,"Counselor","C524"
4933,"Violante","V453"
4934,"Leonardo","L563"
4935,"Hostess of the Garter","H232"
4936,"Irina","I650"
4937,"Baron Tuzenbach","B653"
4938,"Fedotik","F332"
4939,"Rohde","R300"
4940,"Flute/Piccolo","F431"
4941,"Io","I000"
4942,"Athena","A350"
4943,"Wardrobe Supervisor","W636"
4944,"King Hamlet's Ghost","K525"
4945,"Officer #1","O126"
4946,"Officer #2","O126"
4947,"Intern","I536"
4948,"Don Giovanni","D521"
4949,"Movement Director","M155"
4950,"Rebel Leader","R144"
4951,"Gentleman of the Court","G534"
4952,"Wigsmaster","W225"
4953,"Ms. Carrie Watts","M226"
4954,"Houston  Bus Passenger","H235"
4955,"Captain Solyony","C135"
4956,"Hamnett Page","H553"
4957,"Judith Page","J331"
4958,"A Handsome Stranger","H532"
4959,"Marimba","M651"
4960,"Nikelharpa","N246"
4961,"Harmonium","H655"
4962,"Dr. Chebutykin","D621"
4963,"Octavius","O231"
4964,"A Poet","A130"
4965,"Cato","C300"
4966,"Dumpsty","D512"
4967,"Donald Navadel","D543"
4968,"Signora Pittaluga","S256"
4969,"Auguste","A223"
4970,"Captain Locicero","C135"
4971,"Dr. Waldersee","D643"
4972,"Mr. Cherry","M626"
4973,"Mrs. Cherry","M622"
4974,"Harry Van","H615"
4975,"Shirley","S640"
4976,"Francine","F652"
4977," Elaine"," 450"
4978,"Beulah","B400"
4979,"Major","M260"
4980,"Quillery","Q460"
4981,"Signor Rossi","S256"
4982,"Signora Rossi","S256"
4983,"Achille Weber","A241"
4984,"Orchestra Leader","O622"
4985," Honey"," 500"
4986,"Terri","T600"
4987,"Geordi","G630"
4988," Reporter"," 616"
4989," Samuel"," 254"
4990,"Congregant","C526"
4991,"Burning Man","B655"
4992,"Phil","P400"
4993,"Mikey","M200"
4994,"Ken","K500"
4995,"Mama Benin","M515"
4996,"Second Goth","S253"
4997,"First Goth","F623"
4998,"A Nurse","A562"
4999,"A Mariner","A565"
5000,"Peppino","P150"
5001,"Roberto","R163"
5002,"Rocco","R200"
5003,"Giulanella","G454"
5004,"Aunt Meme","A535"
5005,"Attilio","A340"
5006,"Rafaele","R140"
5007,"Raffaele","R140"
5008,"Luigi Ianniello","L254"
5009,"Elena Ianniello","E455"
5010,"Catiello","C340"
5011,"Michele","M240"
5012,"Dr. Cefercola","D621"
5013,"Viola da Gamba","V432"
5014,"The Priest","T162"
5015,"The Nephew","T510"
5016,"Old Prostitute","O431"
5017,"Guitara","G360"
5018,"The Captain","T213"
5019,"The Baroness","T165"
5020,"Doll ","D400"
5021,"Mayoress","M620"
5022,"Lady More","L356"
5023,"Poor Woman","P655"
5024,"De Bard","D163"
5025,"Second Justice","S253"
5026,"Gough","G200"
5027,"Caveler","C146"
5028,"Shrewsbury","S621"
5029,"Third Justice","T632"
5030,"Erasmus","E625"
5031,"George Betts","G621"
5032,"First Servant","F623"
5033,"Second Warder","S253"
5034,"Brewer","B660"
5035,"Ralph Betts","R411"
5036,"Lifter","L136"
5037,"Second Player","S253"
5038,"Horsekeeper","H622"
5039,"First Warder","F623"
5040,"Lincoln","L524"
5041,"Randall","R534"
5042,"Second Sheriff","S253"
5043,"Morris","M620"
5044,"Butler","B346"
5045,"Palmer","P456"
5046,"Third Officer","T631"
5047,"Luggins","L252"
5048,"Third Warder","T636"
5049,"Suresby","S621"
5050,"Sherwin","S650"
5051,"Falkner","F425"
5052,"Downes","D520"
5053,"Gentleman Porter","G534"
5054,"Williamson","W452"
5055," Roper"," 616"
5056,"Demon","D550"
5057,"Sordun","S635"
5058,"Young Girl","Y522"
5059,"Heralder (Trumpeteer)","H643"
5060,"Waiting Woman Seyton","W352"
5061,"Waiting Woman ","W352"
5062,"Bebe","B100"
5063,"Signor Palota","S256"
5064,"Varrus","V620"
5065,"Ate","A300"
5066,"Flamenco Dancer","F455"
5067,"Vihuela","V400"
5068,"Flamenco Guitar","F455"
5069,"Adda","A300"
5070,"Man in the Woods","M553"
5071,"The Homebody","T513"
5072,"Hostess of the Garter Inn","H232"
5073,"Monica Reed","M526"
5074,"Roland Maule","R453"
5075,"Hugo Lyppiatt","H241"
5076,"Garry Essendine","G625"
5077,"Liz Essendine","L225"
5078,"Morris Dixon","M623"
5079,"Miss Erickson","M262"
5080,"Lady Saltbum","L324"
5081,"Fred","F630"
5082,"Joanna Lyppiatt","J541"
5083," Daphne"," 315"
5084,"Blair","B460"
5085,"Juniper","J516"
5086,"Mitch","M320"
5087," Bud"," 130"
5088,"Zee","Z000"
5089," Ira"," 600"
5090,"Arnie","A650"
5091,"Young Jack","Y522"
5092," Rebecca"," 612"
5093,"Amber","A516"
5094," Lorraine"," 465"
5095,"Carmen","C655"
5096,"Kwesi","K200"
5097,"Smokebomb","S521"
5098,"Jools","J420"
5099,"Miss Juliana Tesman","M224"
5100,"General Gabler","G564"
5101,"Judge Black","J321"
5102,"Eilbert Lovborg","E416"
5103," Thea "," 300"
5104," Avery "," 160"
5105,"Lymon","L550"
5106,"Wining Boy","W552"
5107,"Berniece","B652"
5108,"Doaker","D260"
5109,"Boy Willie","B400"
5110," Don"," 350"
5111,"Sheldon","S435"
5112,"Connie","C500"
5113,"Caryl","C640"
5114," Vincent"," 152"
5115," Deborah"," 316"
5116," Caesar"," 226"
5117,"Lorca as a Woman","L622"
5118,"Lorca in a White Suit","L625"
5119,"Lorca in a Green Dress","L625"
5120,"Lorca in Bicycle Pants","L625"
5121,"A Jailer","A246"
5122,"Leptus","L132"
5123,"Servant to young Lucius","S615"
5124,"Westminster","W235"
5125,"First Gardner's Man","F623"
5126,"Scroope","S261"
5127,"Attendant to Queen","A353"
5128,"King Richard II","K526"
5129,"Aumerle","A564"
5130,"Greene","G650"
5131,"Landlady","L534"
5132,"Second Ruffian","S253"
5133,"Jack Rover","J226"
5134,"Purcy","P620"
5135,"Teague","T200"
5136,"Third Ruffian","T636"
5137,"Gilbert","G416"
5138,"First Ruffian","F623"
5139,"Lorca with Blood","L623"
5140,"Woodwinds","W353"
5141,"Antonio Piscopo","A535"
5142,"Maria Carolina","M626"
5143,"Michael Bern","M241"
5144,"Branflake","B651"
5145,"J.C.","J200"
5146,"Sonny Crane","S526"
5147,"Basically","B224"
5148,"Bob Lejeune","B142"
5149,"Ryan","R500"
5150,"Trina","T650"
5151,"Young Kathy","Y522"
5152,"Hoola-Hoop","H410"
5153,"MC","M200"
5154,"Kwesi Ntuli","K253"
5155,"Yolande","Y453"
5156,"Lynx","L520"
5157,"Mitch Vine","M321"
5158," Bill"," 140"
5159,"Troy Practice","T616"
5160,"Don D'Avanzo","D531"
5161,"Nighthawk","N232"
5162,"Sheldon Vine","S435"
5163,"Dana","D500"
5164,"Kimberly","K516"
5165,"Claudia Perowne","C431"
5166,"Aquarius","A262"
5167,"Darren","D650"
5168,"Jack Sand","J222"
5169,"Steelhead","S343"
5170," Ash"," 200"
5171,"Connie Vine","C515"
5172,"Deborah Vine","D161"
5173," Vincent Baptiste"," 152"
5174,"Lorraine Weiner","L655"
5175,"Caryl Marquez","C645"
5176,"Lorianne Weiner","L655"
5177,"Movement & Fight Director","M155"
5178,"Blair Lowe","B464"
5179," Ira Kirschenbaum"," 626"
5180," Lorraine Weiner"," 465"
5181," Daphne Stillington"," 315"
5182,"Thomas Duke of Exeter","T523"
5183,"Richard  Plantagenet","R263"
5184," Mrs. Thea Elvsted"," 562"
5185,"Mrs. Hedda Tesman","M623"
5186,"Berte","B630"
5187,"Schell","S240"
5188,"Gymnast","G552"
5189,"Stationmaster","S335"
5190,"Director","D623"
5191,"Bobby","B100"
5192,"Husbands","H215"
5193,"Kobby","K100"
5194,"Lobby","L100"
5195,"Liesl","L240"
5196,"Helmut","H453"
5197,"Hofbauer","H116"
5198,"Engel","E524"
5199,"Aphrodite","A163"
5200,"Runt","R530"
5201,"The King, father of Psyche","T252"
5202,"Psyche's Sister","P222"
5203,"Apollo","A140"
5204,"Phaedra","P360"
5205,"Hippolytus","H143"
5206,"Aricia","A620"
5207,"Oenone","O550"
5208,"Theramenes","T655"
5209,"Panope","P510"
5210,"Sir Stephen Scroope","S623"
5211,"second gardener's man","S253"
5212,"Assistant to Philostrate","A223"
5213,"Puckster","P222"
5214,"Titania's Fairy","T352"
5215,"Maretha","M630"
5216,"Daphne Stillington","D152"
5217,"Saville","S140"
5218,"Mrs. Racket","M626"
5219,"Miss Ogle","M224"
5220,"Flutter","F436"
5221,"Courtall","C634"
5222,"Kitty Willis","K342"
5223,"A Mountebank","A553"
5224,"Doricourt","D626"
5225,"Letitia Hardy","L336"
5226,"Old Hardy","O436"
5227,"Sir George Touchwood","S626"
5228,"Lady Frances Touchwood","L316"
5229,"Maleen, sister of Psyche","M452"
5230,"Runt, Cupid's sidekick","R532"
5231,"Carla Seaquist","C642"
5232,"Vlado Azinovic","V432"
5233,"Ned Weeks","N322"
5234,"Hiram Keebler","H652"
5235,"Felix Turner","F423"
5236,"Benjamin Weeks","B525"
5237,"Bruce Niles","B625"
5238,"Mickey Marcus","M225"
5239,"Tommy Boatwright","T513"
5240,"Craig Donner","C623"
5241,"Grady","G630"
5242,"Dr. Emma Brookner","D651"
5243,"Examining Doctor","E255"
5244," Corinthian "," 265"
5245,"Flora Humble","F465"
5246,"Julie Cavendish","J421"
5247,"
Jocasta","222"
5248,"Husand 7 and 8","H253"
5249,"Anchorman","A526"
5250,"Helmut Schell","H453"
5251,"Perry Stewart","P623"
5252,"George Murchison","G625"
5253,"Walter Lee","W436"
5254,"Rose Schell","R222"
5255,"Kitty Dean","K335"
5256,"George Pye","G621"
5257,"Della","D400"
5258,"Josef Schell","J212"
5259,"
Mortimer","563"
5260,"Ruth Younger","R352"
5261,"Jo","J000"
5262,"Liesl Schell","L242"
5263,"
Miss Peake","521"
5264,"Miss Peake","M212"
5265,"Mrs. Johnson","M225"
5266,"Gangster #2","G522"
5267,"Tony Cavendish","T521"
5268," Talbot"," 341"
5269,"Londoner","L535"
5270,"Herbert Dean","H616"
5271,"Karl Lindner","K644"
5272,"Oscar Wolfe","O226"
5273,"Travis Younger","T612"
5274,"Mercy Loft","M624"
5275,"Bedford","B316"
5276,"Beneatha Younger","B535"
5277,"Felix Humble","F425"
5278,"Booth","B300"
5279,"Gilbert Marshall","G416"
5280,"Freud","F630"
5281,"Teiresias","T622"
5282,"Plantagenet","P453"
5283,"Fleiss","F420"
5284,"Gloucester's Servant","G422"
5285,"Rosa Pye","R210"
5286,"Gwen Cavendish","G521"
5287,"Duke of Ephesus","D211"
5288,"
Margaret","562"
5289,"Gangster #1","G522"
5290,"Bobo","B100"
5291,"Jim the Gardener","J532"
5292,"Jourdain","J635"
5293,"Hallboy","H410"
5294,"McDermott","M236"
5295,"Old Clifford","O432"
5296,"Joseph Asagai","J212"
5297,"Humfrey","H516"
5298,"Bank President","B521"
5299,"Huck Finn","H221"
5300,"Frederick Douglass","F636"
5301,"The Preacher","T162"
5302," Pap"," 110"
5303,"Ferry Boat Captain","F613"
5304,"Slave Trader","S413"
5305,"Mrs. Loftus","M624"
5306,"Master Douglas","M236"
5307,"Parker","P626"
5308,"Man in the skiff","M553"
5309," The King"," 325"
5310,"Uncle Silas","U524"
5311,"Tom Sawyer","T526"
5312,"Widow Douglas","W332"
5313,"Judge Thatcher","J323"
5314,"Mr. Loftus","M641"
5315,"'Lizbeth","'421"
5316,"the Duke","T320"
5317,"Boy on the Road","B536"
5318,"Aunt Sally","A532"
5319,"Luciana her sister","L256"
5320,"European Businessman","E615"
5321,"Second Gangster","S253"
5322,"First Gangster","F623"
5323,"Husbands Seven & Eight","H215"
5324,"Limo Driver","L536"
5325,"Solinus, Duke of Ephesus","S452"
5326,"Gertrude ""Trude"" Schmidt","G636"
5327,"Claire Zachanassian","C462"
5328,"Helga Muller","H425"
5329,"Helga Müller","H425"
5330,"Fanny Cavendish","F521"
5331,"Walter Lee Younger","W436"
5332,"Bassoon","B250"
5333,"Bowed Bass","B312"
5334,"Trumpet ","T651"
5335,"Ymma","Y500"
5336,"Eadric","E362"
5337,"Ethelred","E346"
5338,"Sir John Talbot","S625"
5339,"Lena Younger","L552"
5340,"Anthony Cavendish","A535"
5341,"Gloster","G423"
5342,"Arante","A653"
5343,"Stepan Stepanich Chubukov","S315"
5344,"Stepán Stepánich Chubukov","S315"
5345,"Stepán Stepánich Chubukáv","S315"
5346,"Stepán Stepánich Chubukóv","S315"
5347,"Natalia Stepanova ","N342"
5348,"Natália Stepánova ","N342"
5349,"Ivan Vassilievich Lomov","I151"
5350,"Iván Vassilievich Lomov","I151"
5351,"Iván Vassílevich Lomov","I151"
5352,"Iván Vassílevich Lómov","I151"
5353,"Duke of Exeter","D212"
5354,"Humphrey, Duke of Gloucester","H516"
5355,"Eleanor, Duchess of Gloucester","E456"
5356,"Young Edward","Y523"
5357,"Young Richard","Y526"
5358,"Young George","Y522"
5359,"John Hume","J550"
5360,"King Louis XI","K524"
5361,"Vision","V250"
5362,"First Knight","F623"
5363,"Second Knight","S253"
5364,"Cornwall's Servant","C654"
5365,"Serafina","S615"
5366,"Thad Thorndike","T336"
5367,"Francis Seacoal","F652"
5368,"Mercy Lott","M624"
5369,"Rosie Pye","R210"
5370,"Amalia Freud","A541"
5371,"Marquis de Posa","M622"
5372,"King Philip II","K521"
5373,"The Countess of Eboli","T253"
5374,"Don Carlos","D526"
5375,"Duke of Feria","D211"
5376,"Father Domingo","F363"
5377,"Inquisitor","I522"
5378," Prior"," 166"
5379,"Don Raimond of Taxis","D565"
5380,"Marquise of Mondecar","M622"
5381,"Count of Lerma","C531"
5382," Duke of Alba"," 321"
5383,"Walter Griffin","W436"
5384,"Helen Griffin","H452"
5385,"Mikey Griffin","M226"
5386,"Aunt Chris Helen's Mother","A532"
5387,"Philippe Petit","P411"
5388,"Firefighter","F612"
5389,"Air Controller","A625"
5390,"Edward Prince of Wales","E363"
5391,"Richard Duke of York","R263"
5392,"Thomas Grey, Marquess of Dorset","T522"
5393,"Lord Richard Grey","L636"
5394,"Anthony Woodville, Earl Rivers","A535"
5395,"Sir Thomas Vaughan","S635"
5396,"John Morton","J556"
5397,"Lord Mayor of London","L635"
5398,"Sir James Tyrrell","S625"
5399,"Leonard Charteris","L563"
5400,"Grace Tranfield","G623"
5401,"Julia Craven","J426"
5402,"Sylvia Craven","S412"
5403,"Colonel Daniel Craven","C454"
5404,"Joseph Cuthbertson","J212"
5405,"Doctor Paramore","D236"
5406,"Pageboy","P210"
5407,"Phil Killian Fellow","P424"
5408,"Renaissance Guitar","R525"
5409,"Vocals","V242"
5410,"Viol","V400"
5411,"FAIR Intern","F653"
5412,"Otto Frank","O316"
5413,"Edith Frank","E331"
5414,"Margot Frank","M623"
5415,"Anne Frank","A516"
5416,"Mr. van Daan","M615"
5417,"Mrs. van Daan","M621"
5418,"Peter va Daan","P361"
5419,"Mr. Dussel","M632"
5420,"Miep Gies","M122"
5421,"Mr. Kraler","M626"
5422,"Nazi Officer","N212"
5423,"Dutch Collaborator","D322"
5424,"Equity Professional Theatre Intern","E231"
5425,"Jack Worthing, J.P.","J226"
5426,"Mrs. Dickson","M623"
5427,"Esther Mills","E236"
5428,"George Armstrong","G626"
5429,"Mrs. Van Buren","M621"
5430,"Mr. Marks","M656"
5431,"Mayme","M500"
5432,"Aunt Chris","A532"
5433,"Helen's Mother","H452"
5434,"UPS Man","U125"
5435,"Elma Duckworth","E453"
5436,"Will Masters","W452"
5437,"Cherie","C600"
5438,"Dr. Gerald Lyman","D626"
5439,"Bo Decker ","B322"
5440,"Virgil Blessing","V624"
5441,"in Memory of Bill Howard","I555"
5442,"in Memory of Bill Howard","I555"
5443,"Orpheus","O612"
5444,"Vincent/Company Manager","V525"
5445,"Dulak","D420"
5446,"Narrator/Mathias/Policeman","N636"
5447,"Narrator/Girl/Cashier","N636"
5448,"Henri ","H560"
5449,"Eleanor of Aquitaine","E456"
5450,"Blanche","B452"
5451,"
Melun","545"
5452,"Melun
Melun","M455"
5453,"Lord Bardol","L631"
5454,"Master Francis Ford","M236"
5455,"Nim","N500"
5456,"Abraham Slender","A165"
5457,"The Count de Guiche","T253"
5458,"Henri Le Bret","H564"
5459,"The Duenna","T350"
5460,"Cavalry Man","C146"
5461,"Pastry Cook","P236"
5462,"
Monk","552"
5463,"Monk
Monk","M525"
5464,"Young Dumaine","Y523"
5465,"La Vendeuse","L153"
5466,"
Marquis","562"
5467,"Marquis
Marquis","M622"
5468,"Cuigy","C200"
5469,"Brissaille","B624"
5470,"Précieuse","P622"
5471,"Musical Page","M224"
5472,"Theatre Musician","T365"
5473,"Jody","J300"
5474,"Palo","P400"
5475,"The Duke's Head Butler","T322"
5476,"Keyboard","K163"
5477,"Back-up Vocals","B221"
5478,"Drums","D652"
5479,"Shells","S420"
5480,"Triangle","T652"
5481,"Palmas","P452"
5482,"Melodica","M432"
5483,"Dr. Henry Jeykll","D656"
5484,"Mr. Henry Hyde","M656"
5485,"Gabriel John Utterson","G164"
5486,"Richard Enfield","R263"
5487,"Katherine Urquart","K365"
5488,"Annie Loder","A543"
5489,"Poole","P400"
5490,"Dr. Hastie Lanyon","D623"
5491,"A Railway Man","A645"
5492,"Sir Danvers Carew, M. P.","S635"
5493,"Woman on the Platform","W555"
5494,"Miss Blumenblatt","M214"
5495,"Zangler","Z524"
5496,"Coachman","C255"
5497,"Belgian Foreigner","B425"
5498,"Mme. Knorr","M525"
5499,"Mrs. Fischer","M621"
5500,"Antoine ","A535"
5501,"
Melchior","542"
5502,"Passerby","P261"
5503,"Yasha","Y200"
5504,"Melchior
Melchior","M426"
5505,"Sonders","S536"
5506,"Hupfer","H116"
5507,"Weinberl","W516"
5508,"Anya","A500"
5509,"Lyubov Andreyevna Ranevskaya","L115"
5510,"Yermolai Alekseyevich Lopakhin","Y654"
5511,"Semyon Yepikhodov","S551"
5512,"Firs","F620"
5513,"Boris Simyonov-Pischik","B622"
5514,"Leonid Andreyevich Gayev (Lyonya)","L535"
5515,"Pyotr Sergeyevich Trofimov (Petya)","P362"
5516,"Vavara Mikailovna (Varya)","V165"
5517,"Dunyasha","D520"
5518,"Charlotta Ivanovna","C643"
5519,"Selig","S420"
5520,"Aunt Ester","A532"
5521,"Eli","E400"
5522,"Solly Two Kings","S432"
5523,"Black Mary","B422"
5524,"Caesar","C260"
5525,"Mme. Pernelle","M516"
5526,"Laurent","L653"
5527,"Howie","H000"
5528,"Izzy","I200"
5529,"Becca","B200"
5530,"Jason","J250"
5531,"Mrs. S.","M622"
5532,"Otto","O300"
5533,"Art Pliney","A631"
5534,"Tigress","T262"
5535,"Pingitzer","P523"
5536,"Nimmo","N500"
5537,"Huzinga","H252"
5538,"Ringert","R526"
5539,"Viola Luthy","V443"
5540,"Victor Valora","V236"
5541,"Moneyman","M555"
5542,"Laura Luthy","L643"
5543,"Bly","B400"
5544,"Peberdy","P163"
5545,"Ariel's Shadow","A642"
5546,"Petunia","P350"
5547,"Cleante","C453"
5548,"Mrs. Holly","M624"
5549,"Dr. Waller","D646"
5550,"Sherry","S600"
5551,"Dr. Zavala","D621"
5552,"Carolyn","C645"
5553,"Natalie","N340"
5554,"Antonio (Waiter1)","A535"
5555,"Antoine (Waiter 2)","A535"
5556,"Antonov (Waiter 3)","A535"
5557,"Philippine","P415"
5558,"Lisette","L230"
5559,"Ragamuffin","R251"
5560,"Betty","B300"
5561,"Mrs. Seyfang","M622"
5562,"Phoenix","P520"
5563,"Thomas Tracy","T523"
5564,"Victor Tosca","V236"
5565,"FAIR Fellow","F614"
5566,"Ciappa","C100"
5567,"Saxophone","S215"
5568,"Piccolo","P240"
5569,"Midi Sequences","M322"
5570,"Recorded Percussion","R263"
5571,"Tambourine and Drum","T516"
5572,"Recorded Sonnets","R263"
5573,"Secretary to Oliver","S263"
5574,"Fraulein  Blumenblatt","F645"
5575,"Bodelheimer","B345"
5576,"Frau Fischer","F612"
5577,"A Constable","A252"
